
[2021-06-09 10:19:36.867] 4831	507	278.038	97.073	19.557	31.125	31.125	40.149	9.024	567.1	653.3	95.3
[2021-06-09 10:19:38.872] 4831	507	278.134	97.099	19.553	31.123	31.123	40.149	9.026	567.2	653.3	95.4
[2021-06-09 10:19:40.859] 4831	507	278.096	97.090	19.555	31.123	31.123	40.149	9.026	567.1	653.3	95.3
[2021-06-09 10:19:42.878] 4831	507	278.148	97.106	19.554	31.122	31.122	40.148	9.026	567.2	653.3	95.4
[2021-06-09 10:19:44.878] 4831	507	278.130	97.093	19.551	31.124	31.124	40.148	9.024	567.2	653.3	95.5
[2021-06-09 10:19:46.879] 4831	507	278.063	97.070	19.550	31.127	31.127	40.150	9.023	567.2	653.3	95.5
[2021-06-09 10:19:48.878] 4831	507	278.107	97.085	19.550	31.125	31.125	40.150	9.025	567.2	653.3	95.5
[2021-06-09 10:19:50.878] 4831	507	278.148	97.102	19.552	31.123	31.123	40.148	9.025	567.2	653.3	95.4
[2021-06-09 10:19:52.863] 4831	507	278.120	97.100	19.556	31.122	31.122	40.148	9.025	567.2	653.3	95.3
[2021-06-09 10:19:54.862] 4831	507	278.072	97.078	19.553	31.125	31.125	40.150	9.025	567.2	653.3	95.4
[2021-06-09 10:19:56.863] 4831	507	278.011	97.058	19.554	31.127	31.127	40.151	9.024	567.2	653.3	95.3
[2021-06-09 10:19:58.863] 4831	507	277.953	97.054	19.562	31.126	31.126	40.151	9.025	567.2	653.3	95.1
[2021-06-09 10:20:00.868] 4831	507	277.916	97.051	19.567	31.126	31.126	40.150	9.025	567.2	653.2	94.9
[2021-06-09 10:20:02.855] 4831	507	277.972	97.058	19.561	31.126	31.126	40.151	9.025	567.2	653.3	95.1
[2021-06-09 10:20:04.858] 4831	507	278.052	97.090	19.563	31.122	31.122	40.147	9.025	567.2	653.3	95.1
[2021-06-09 10:20:06.859] 4831	507	278.009	97.071	19.561	31.125	31.125	40.150	9.025	567.2	653.3	95.1
[2021-06-09 10:20:08.877] 4831	507	278.072	97.084	19.556	31.124	31.124	40.148	9.024	567.2	653.3	95.3
[2021-06-09 10:20:10.879] 4831	507	278.088	97.079	19.551	31.126	31.126	40.150	9.024	567.2	653.3	95.4
[2021-06-09 10:20:12.880] 4831	507	278.078	97.074	19.550	31.126	31.126	40.151	9.025	567.2	653.2	95.5
[2021-06-09 10:20:14.866] 4831	507	278.183	97.108	19.549	31.123	31.123	40.146	9.024	567.2	653.2	95.5
[2021-06-09 10:20:16.869] 4831	507	278.204	97.115	19.549	31.122	31.122	40.147	9.025	567.2	653.3	95.5
[2021-06-09 10:20:18.874] 4831	507	278.159	97.096	19.547	31.124	31.124	40.150	9.026	567.2	653.2	95.6
[2021-06-09 10:20:20.862] 4831	507	278.134	97.084	19.545	31.126	31.126	40.151	9.025	567.1	653.2	95.6
[2021-06-09 10:20:22.865] 4831	507	278.102	97.084	19.551	31.125	31.125	40.150	9.025	567.2	653.2	95.5
[2021-06-09 10:20:24.865] 4831	507	278.084	97.093	19.558	31.123	31.123	40.147	9.025	567.2	653.2	95.2
[2021-06-09 10:20:26.866] 4831	507	277.947	97.050	19.561	31.127	31.127	40.150	9.023	567.1	653.2	95.1
[2021-06-09 10:20:28.865] 4831	507	277.997	97.067	19.561	31.125	31.125	40.151	9.026	567.2	653.3	95.1
[2021-06-09 10:20:30.866] 4831	507	278.063	97.089	19.560	31.123	31.123	40.148	9.026	567.1	653.2	95.1
[2021-06-09 10:20:32.865] 4831	507	278.117	97.096	19.554	31.123	31.123	40.147	9.024	567.1	653.2	95.3
[2021-06-09 10:20:34.881] 4831	507	278.133	97.096	19.552	31.123	31.123	40.150	9.027	567.1	653.2	95.4
[2021-06-09 10:20:36.881] 4831	507	278.124	97.099	19.554	31.123	31.123	40.147	9.024	567.1	653.2	95.3
[2021-06-09 10:20:38.866] 4831	507	278.176	97.111	19.551	31.122	31.122	40.145	9.023	567.1	653.2	95.4
[2021-06-09 10:20:40.865] 4831	507	278.152	97.095	19.548	31.124	31.124	40.149	9.025	567.1	653.2	95.5
[2021-06-09 10:20:42.865] 4831	507	278.183	97.116	19.552	31.121	31.121	40.147	9.026	567.1	653.2	95.4
[2021-06-09 10:20:44.865] 4831	507	278.134	97.095	19.551	31.124	31.124	40.148	9.025	567.2	653.3	95.4
[2021-06-09 10:20:46.865] 4831	507	278.078	97.074	19.550	31.126	31.126	40.150	9.023	567.2	653.2	95.5
[2021-06-09 10:20:48.869] 4831	507	278.069	97.078	19.553	31.125	31.125	40.150	9.025	567.2	653.3	95.4
[2021-06-09 10:20:50.858] 4831	507	278.025	97.067	19.556	31.126	31.126	40.151	9.025	567.1	653.2	95.3
[2021-06-09 10:20:52.862] 4831	507	278.055	97.069	19.552	31.127	31.127	40.151	9.025	567.3	653.2	95.4
[2021-06-09 10:20:54.864] 4831	507	278.135	97.091	19.549	31.125	31.125	40.150	9.026	567.2	653.2	95.5
[2021-06-09 10:20:56.882] 4831	507	278.099	97.077	19.548	31.127	31.127	40.152	9.026	567.3	653.3	95.5
[2021-06-09 10:20:58.882] 4831	507	278.235	97.120	19.545	31.122	31.122	40.147	9.025	567.2	653.2	95.6
[2021-06-09 10:21:00.866] 4831	507	278.116	97.079	19.546	31.127	31.127	40.151	9.024	567.2	653.3	95.6
[2021-06-09 10:21:02.866] 4831	507	278.085	97.076	19.550	31.126	31.126	40.150	9.024	567.2	653.2	95.5
[2021-06-09 10:21:04.867] 4831	507	278.181	97.109	19.549	31.122	31.122	40.148	9.025	567.2	653.3	95.5
[2021-06-09 10:21:06.867] 4831	507	278.069	97.080	19.554	31.125	31.125	40.148	9.023	567.2	653.3	95.3
[2021-06-09 10:21:08.870] 4831	507	278.101	97.100	19.559	31.121	31.121	40.146	9.025	567.1	653.3	95.2
[2021-06-09 10:21:10.874] 4831	507	278.041	97.072	19.556	31.125	31.125	40.150	9.024	567.2	653.3	95.3
[2021-06-09 10:21:12.871] 4831	507	278.092	97.089	19.555	31.124	31.124	40.149	9.025	567.1	653.2	95.3
[2021-06-09 10:21:14.860] 4831	507	277.953	97.049	19.559	31.128	31.128	40.152	9.024	567.2	653.2	95.2
[2021-06-09 10:21:16.861] 4831	507	278.018	97.074	19.561	31.124	31.124	40.150	9.025	567.2	653.2	95.1
[2021-06-09 10:21:18.861] 4831	507	278.060	97.082	19.557	31.124	31.124	40.148	9.024	567.2	653.3	95.2
[2021-06-09 10:21:20.883] 4831	507	278.025	97.069	19.557	31.126	31.126	40.149	9.023	567.1	653.2	95.2
[2021-06-09 10:21:22.877] 4831	507	278.149	97.110	19.556	31.121	31.121	40.146	9.025	567.1	653.2	95.3
[2021-06-09 10:21:24.877] 4831	507	278.083	97.083	19.554	31.125	31.125	40.150	9.025	567.1	653.3	95.4
[2021-06-09 10:21:26.877] 4831	507	278.171	97.109	19.551	31.122	31.122	40.148	9.026	567.1	653.3	95.4
[2021-06-09 10:21:28.877] 4831	507	278.108	97.080	19.548	31.126	31.126	40.149	9.023	567.1	653.3	95.5
[2021-06-09 10:21:30.865] 4831	507	278.170	97.110	19.552	31.122	31.122	40.146	9.024	567.2	653.3	95.4
[2021-06-09 10:21:32.872] 4831	507	278.081	97.086	19.556	31.124	31.124	40.148	9.024	567.1	653.3	95.3
[2021-06-09 10:21:34.859] 4831	507	278.069	97.086	19.558	31.123	31.123	40.148	9.025	567.1	653.3	95.2
[2021-06-09 10:21:36.862] 4831	507	278.193	97.118	19.552	31.121	31.121	40.145	9.024	567.1	653.3	95.4
[2021-06-09 10:21:38.863] 4831	507	278.106	97.089	19.553	31.124	31.124	40.149	9.025	567.1	653.2	95.4
[2021-06-09 10:21:40.862] 4831	507	278.063	97.060	19.545	31.129	31.129	40.152	9.023	567.2	653.2	95.6
[2021-06-09 10:21:42.862] 4831	507	278.301	97.133	19.540	31.121	31.121	40.146	9.024	567.2	653.3	95.8
[2021-06-09 10:21:44.878] 4831	507	278.248	97.117	19.541	31.123	31.123	40.148	9.025	567.2	653.3	95.7
[2021-06-09 10:21:46.878] 4831	507	278.258	97.129	19.546	31.121	31.121	40.145	9.025	567.2	653.3	95.6
[2021-06-09 10:21:48.878] 4831	507	278.127	97.087	19.548	31.125	31.125	40.151	9.025	567.1	653.3	95.5
[2021-06-09 10:21:50.878] 4831	507	278.235	97.127	19.549	31.120	31.120	40.145	9.025	567.1	653.2	95.5
[2021-06-09 10:21:52.878] 4831	507	278.056	97.074	19.554	31.126	31.126	40.151	9.025	567.1	653.2	95.3
[2021-06-09 10:21:54.863] 4831	507	278.054	97.077	19.556	31.125	31.125	40.148	9.023	567.1	653.3	95.3
[2021-06-09 10:21:56.862] 4831	507	278.126	97.104	19.557	31.121	31.121	40.145	9.023	567.1	653.2	95.2
[2021-06-09 10:21:58.863] 4831	507	278.224	97.125	19.550	31.120	31.120	40.146	9.025	567.0	653.3	95.5
[2021-06-09 10:22:00.863] 4831	507	278.268	97.134	19.547	31.120	31.120	40.145	9.025	567.1	653.2	95.6
[2021-06-09 10:22:02.863] 4831	507	278.228	97.120	19.547	31.122	31.122	40.147	9.025	567.1	653.2	95.6
[2021-06-09 10:22:04.863] 4831	507	278.053	97.078	19.556	31.125	31.125	40.147	9.023	567.1	653.3	95.3
[2021-06-09 10:22:06.865] 4831	507	278.072	97.073	19.551	31.126	31.126	40.151	9.025	567.2	653.3	95.5
[2021-06-09 10:22:08.867] 4831	507	278.169	97.098	19.546	31.124	31.124	40.151	9.026	567.1	653.2	95.6
[2021-06-09 10:22:10.872] 4831	507	278.209	97.109	19.544	31.123	31.123	40.148	9.025	567.2	653.3	95.7
[2021-06-09 10:22:12.875] 4831	507	278.081	97.072	19.548	31.127	31.127	40.151	9.024	567.2	653.3	95.5
[2021-06-09 10:22:14.878] 4831	507	278.188	97.100	19.544	31.125	31.125	40.150	9.026	567.2	653.3	95.7
[2021-06-09 10:22:16.863] 4831	507	278.130	97.087	19.547	31.125	31.125	40.151	9.025	567.2	653.3	95.6
[2021-06-09 10:22:18.865] 4831	507	278.171	97.101	19.547	31.124	31.124	40.149	9.025	567.2	653.2	95.6
[2021-06-09 10:22:20.869] 4831	507	278.130	97.084	19.546	31.126	31.126	40.151	9.025	567.2	653.3	95.6
[2021-06-09 10:22:22.859] 4831	507	278.145	97.098	19.550	31.124	31.124	40.148	9.025	567.1	653.3	95.5
[2021-06-09 10:22:24.863] 4831	507	278.177	97.105	19.548	31.123	31.123	40.147	9.024	567.1	653.3	95.5
[2021-06-09 10:22:26.864] 4831	507	278.229	97.123	19.548	31.121	31.121	40.145	9.024	567.1	653.3	95.5
[2021-06-09 10:22:28.865] 4831	507	278.211	97.121	19.550	31.121	31.121	40.145	9.024	567.1	653.3	95.5
[2021-06-09 10:22:30.865] 4831	507	278.248	97.140	19.553	31.118	31.118	40.144	9.026	567.1	653.3	95.4
[2021-06-09 10:22:32.865] 4831	507	278.165	97.118	19.557	31.120	31.120	40.145	9.025	567.1	653.3	95.2
[2021-06-09 10:22:34.880] 4831	507	278.157	97.121	19.560	31.119	31.119	40.143	9.024	567.1	653.3	95.1
[2021-06-09 10:22:36.880] 4831	507	278.114	97.106	19.560	31.121	31.121	40.144	9.024	567.1	653.3	95.1
[2021-06-09 10:22:38.868] 4831	507	278.170	97.124	19.559	31.119	31.119	40.143	9.024	567.0	653.3	95.2
[2021-06-09 10:22:40.874] 4831	507	278.132	97.115	19.562	31.119	31.119	40.143	9.024	567.1	653.3	95.1
[2021-06-09 10:22:42.861] 4831	507	278.078	97.105	19.566	31.120	31.120	40.144	9.024	567.1	653.3	95.0
[2021-06-09 10:22:44.866] 4831	507	278.036	97.088	19.565	31.122	31.122	40.146	9.025	567.0	653.4	95.0
[2021-06-09 10:22:46.866] 4831	507	278.158	97.124	19.561	31.118	31.118	40.143	9.025	567.0	653.2	95.1
[2021-06-09 10:22:48.865] 4831	507	278.041	97.090	19.565	31.122	31.122	40.147	9.025	567.1	653.3	95.0
[2021-06-09 10:22:50.866] 4831	507	278.017	97.083	19.566	31.122	31.122	40.147	9.024	567.1	653.3	95.0
[2021-06-09 10:22:52.866] 4831	507	278.082	97.102	19.563	31.120	31.120	40.145	9.024	567.1	653.3	95.0
[2021-06-09 10:22:54.866] 4831	507	278.008	97.076	19.564	31.123	31.123	40.147	9.023	567.1	653.3	95.0
[2021-06-09 10:22:56.866] 4831	507	278.085	97.105	19.565	31.120	31.120	40.143	9.024	567.0	653.3	95.0
[2021-06-09 10:22:58.881] 4831	507	278.207	97.151	19.566	31.114	31.114	40.139	9.025	567.0	653.3	94.9
[2021-06-09 10:23:00.866] 4831	507	278.136	97.128	19.567	31.117	31.117	40.142	9.025	567.0	653.3	94.9
[2021-06-09 10:23:02.865] 4831	507	278.196	97.135	19.560	31.117	31.117	40.142	9.024	567.0	653.3	95.2
[2021-06-09 10:23:04.866] 4831	507	278.238	97.149	19.560	31.116	31.116	40.140	9.024	567.0	653.2	95.2
[2021-06-09 10:23:06.866] 4831	507	278.175	97.128	19.560	31.118	31.118	40.141	9.023	567.0	653.3	95.1
[2021-06-09 10:23:08.866] 4831	507	278.238	97.147	19.559	31.116	31.116	40.140	9.024	566.9	653.3	95.2
[2021-06-09 10:23:10.866] 4831	507	278.343	97.173	19.553	31.114	31.114	40.137	9.024	566.9	653.2	95.4
[2021-06-09 10:23:12.866] 4831	507	278.273	97.155	19.556	31.116	31.116	40.140	9.024	566.9	653.3	95.3
[2021-06-09 10:23:14.866] 4831	507	278.243	97.134	19.551	31.119	31.119	40.141	9.022	567.1	653.3	95.4
[2021-06-09 10:23:16.866] 4831	507	278.337	97.155	19.545	31.118	31.118	40.141	9.023	567.0	653.3	95.6
[2021-06-09 10:23:18.865] 4831	507	278.331	97.147	19.542	31.119	31.119	40.144	9.024	567.1	653.3	95.7
[2021-06-09 10:23:20.865] 4831	507	278.344	97.158	19.545	31.118	31.118	40.143	9.026	567.0	653.2	95.6
[2021-06-09 10:23:22.866] 4831	507	278.203	97.113	19.548	31.122	31.122	40.146	9.024	567.0	653.3	95.5
[2021-06-09 10:23:24.866] 4831	507	278.284	97.143	19.548	31.119	31.119	40.143	9.025	567.0	653.2	95.5
[2021-06-09 10:23:26.869] 4831	507	278.371	97.175	19.549	31.115	31.115	40.139	9.024	566.9	653.3	95.5
[2021-06-09 10:23:28.871] 4831	507	278.345	97.169	19.551	31.115	31.115	40.140	9.025	566.9	653.3	95.4
[2021-06-09 10:23:30.861] 4831	507	278.319	97.160	19.551	31.116	31.116	40.140	9.024	567.0	653.2	95.4
[2021-06-09 10:23:32.863] 4831	507	278.254	97.150	19.557	31.116	31.116	40.139	9.023	567.0	653.3	95.2
[2021-06-09 10:23:34.866] 4831	507	278.165	97.111	19.554	31.121	31.121	40.146	9.025	567.1	653.3	95.4
[2021-06-09 10:23:36.866] 4831	507	278.278	97.128	19.542	31.122	31.122	40.146	9.025	567.0	653.3	95.7
[2021-06-09 10:23:38.867] 4831	507	278.354	97.149	19.539	31.120	31.120	40.145	9.026	567.0	653.3	95.8
[2021-06-09 10:23:40.866] 4831	507	278.399	97.165	19.539	31.118	31.118	40.142	9.024	567.0	653.3	95.8
[2021-06-09 10:23:42.867] 4831	507	278.436	97.185	19.543	31.115	31.115	40.141	9.026	567.0	653.2	95.7
[2021-06-09 10:23:44.861] 4831	507	278.201	97.108	19.545	31.123	31.123	40.146	9.023	567.0	653.2	95.6
[2021-06-09 10:23:46.869] 4831	507	278.312	97.145	19.545	31.119	31.119	40.143	9.024	567.1	653.3	95.6
[2021-06-09 10:23:48.872] 4831	507	278.285	97.131	19.542	31.121	31.121	40.146	9.025	567.0	653.3	95.7
[2021-06-09 10:23:50.873] 4831	507	278.301	97.133	19.540	31.121	31.121	40.146	9.024	567.1	653.2	95.8
[2021-06-09 10:23:52.861] 4831	507	278.330	97.139	19.538	31.121	31.121	40.147	9.026	567.1	653.3	95.9
[2021-06-09 10:23:54.862] 4831	507	278.200	97.094	19.538	31.126	31.126	40.150	9.024	567.1	653.3	95.8
[2021-06-09 10:23:56.861] 4831	507	278.321	97.135	19.538	31.122	31.122	40.147	9.025	567.1	653.2	95.9
[2021-06-09 10:23:58.862] 4831	507	278.235	97.109	19.540	31.124	31.124	40.148	9.023	567.1	653.3	95.8
[2021-06-09 10:24:00.862] 4831	507	278.357	97.157	19.543	31.118	31.118	40.143	9.024	567.1	653.3	95.7
[2021-06-09 10:24:02.861] 4831	507	278.283	97.133	19.544	31.121	31.121	40.145	9.024	567.0	653.3	95.7
[2021-06-09 10:24:04.862] 4831	507	278.354	97.157	19.543	31.118	31.118	40.142	9.024	567.0	653.3	95.7
[2021-06-09 10:24:06.865] 4831	507	278.242	97.123	19.546	31.121	31.121	40.146	9.024	567.0	653.3	95.6
[2021-06-09 10:24:08.853] 4831	507	278.209	97.119	19.550	31.121	31.121	40.144	9.023	567.0	653.3	95.5
[2021-06-09 10:24:10.875] 4831	507	278.291	97.152	19.552	31.117	31.117	40.141	9.025	567.0	653.3	95.4
[2021-06-09 10:24:12.878] 4831	507	278.094	97.073	19.547	31.127	31.127	40.149	9.022	567.1	653.3	95.6
[2021-06-09 10:24:14.863] 4831	507	278.267	97.142	19.551	31.118	31.118	40.142	9.024	567.1	653.3	95.4
[2021-06-09 10:24:16.863] 4831	507	278.118	97.100	19.556	31.122	31.122	40.145	9.023	567.0	653.3	95.3
[2021-06-09 10:24:18.866] 4831	507	278.164	97.109	19.553	31.122	31.122	40.146	9.024	567.0	653.3	95.4
[2021-06-09 10:24:20.873] 4831	507	278.309	97.160	19.553	31.116	31.116	40.141	9.025	567.0	653.3	95.4
[2021-06-09 10:24:22.861] 4831	507	278.191	97.117	19.552	31.121	31.121	40.145	9.024	567.0	653.3	95.4
[2021-06-09 10:24:24.864] 4831	507	278.322	97.157	19.549	31.117	31.117	40.142	9.025	567.0	653.3	95.5
[2021-06-09 10:24:26.864] 4831	507	278.421	97.181	19.544	31.115	31.115	40.141	9.026	567.0	653.3	95.7
[2021-06-09 10:24:28.864] 4831	507	278.330	97.144	19.541	31.120	31.120	40.143	9.023	567.0	653.3	95.8
[2021-06-09 10:24:30.864] 4831	507	278.321	97.142	19.541	31.120	31.120	40.145	9.024	567.0	653.3	95.8
[2021-06-09 10:24:32.864] 4831	507	278.311	97.137	19.541	31.121	31.121	40.145	9.024	567.1	653.3	95.8
[2021-06-09 10:24:34.848] 4831	507	278.234	97.117	19.544	31.122	31.122	40.147	9.024	567.1	653.3	95.7
[2021-06-09 10:24:36.864] 4831	507	278.266	97.127	19.543	31.122	31.122	40.146	9.024	567.1	653.2	95.7
[2021-06-09 10:24:38.871] 4831	507	278.239	97.116	19.542	31.123	31.123	40.147	9.024	567.1	653.2	95.7
[2021-06-09 10:24:40.869] 4831	507	278.183	97.097	19.543	31.125	31.125	40.150	9.025	567.2	653.3	95.7
[2021-06-09 10:24:42.872] 4831	507	278.217	97.113	19.545	31.123	31.123	40.147	9.024	567.2	653.2	95.6
[2021-06-09 10:24:44.860] 4831	507	278.214	97.110	19.544	31.123	31.123	40.148	9.025	567.1	653.2	95.7
[2021-06-09 10:24:46.862] 4831	507	278.157	97.091	19.545	31.125	31.125	40.150	9.024	567.2	653.3	95.6
[2021-06-09 10:24:48.862] 4831	507	278.208	97.112	19.546	31.123	31.123	40.147	9.025	567.1	653.2	95.6
[2021-06-09 10:24:50.862] 4831	507	278.251	97.126	19.546	31.121	31.121	40.145	9.024	567.2	653.2	95.6
[2021-06-09 10:24:52.863] 4831	507	278.009	97.053	19.552	31.129	31.129	40.152	9.024	567.2	653.3	95.4
[2021-06-09 10:24:54.865] 4831	507	278.103	97.088	19.553	31.124	31.124	40.148	9.024	567.2	653.3	95.4
[2021-06-09 10:24:56.854] 4831	507	278.138	97.104	19.555	31.122	31.122	40.146	9.024	567.2	653.3	95.3
[2021-06-09 10:24:58.857] 4831	507	278.121	97.097	19.554	31.123	31.123	40.147	9.024	567.1	653.3	95.3
[2021-06-09 10:25:00.874] 4831	507	278.142	97.099	19.552	31.123	31.123	40.146	9.023	567.1	653.3	95.4
[2021-06-09 10:25:02.863] 4831	507	278.264	97.137	19.549	31.119	31.119	40.145	9.026	567.1	653.3	95.5
[2021-06-09 10:25:04.868] 4831	507	278.166	97.103	19.549	31.123	31.123	40.147	9.024	567.1	653.3	95.5
[2021-06-09 10:25:06.867] 4831	507	278.196	97.109	19.547	31.123	31.123	40.147	9.024	567.1	653.3	95.6
[2021-06-09 10:25:08.871] 4831	507	278.284	97.141	19.547	31.119	31.119	40.143	9.024	567.2	653.3	95.6
[2021-06-09 10:25:10.860] 4831	507	278.086	97.081	19.552	31.125	31.125	40.148	9.023	567.1	653.3	95.4
[2021-06-09 10:25:12.863] 4831	507	278.163	97.105	19.551	31.123	31.123	40.145	9.023	567.1	653.3	95.5
[2021-06-09 10:25:14.864] 4831	507	278.188	97.107	19.547	31.123	31.123	40.148	9.024	567.2	653.3	95.6
[2021-06-09 10:25:16.864] 4831	507	278.176	97.097	19.544	31.125	31.125	40.149	9.024	567.2	653.3	95.7
[2021-06-09 10:25:18.864] 4831	507	278.096	97.067	19.543	31.129	31.129	40.150	9.021	567.2	653.3	95.7
[2021-06-09 10:25:20.849] 4831	507	278.166	97.091	19.543	31.126	31.126	40.149	9.024	567.2	653.3	95.7
[2021-06-09 10:25:22.852] 4831	507	278.242	97.110	19.539	31.124	31.124	40.150	9.026	567.2	653.3	95.8
[2021-06-09 10:25:24.871] 4831	507	278.177	97.090	19.541	31.126	31.126	40.150	9.023	567.2	653.3	95.8
[2021-06-09 10:25:26.877] 4831	507	278.200	97.104	19.543	31.124	31.124	40.147	9.023	567.1	653.4	95.7
[2021-06-09 10:25:28.865] 4831	507	278.104	97.078	19.548	31.126	31.126	40.150	9.023	567.2	653.3	95.5
[2021-06-09 10:25:30.865] 4831	507	278.128	97.090	19.549	31.125	31.125	40.149	9.024	567.2	653.3	95.5
[2021-06-09 10:25:32.866] 4831	507	278.143	97.094	19.548	31.124	31.124	40.149	9.024	567.2	653.3	95.5
[2021-06-09 10:25:34.865] 4831	507	278.111	97.081	19.548	31.126	31.126	40.150	9.024	567.2	653.3	95.5
[2021-06-09 10:25:36.867] 4831	507	278.115	97.075	19.544	31.127	31.127	40.150	9.023	567.1	653.3	95.7
[2021-06-09 10:25:38.855] 4831	507	278.219	97.114	19.545	31.123	31.123	40.146	9.024	567.1	653.3	95.6
[2021-06-09 10:25:40.858] 4831	507	278.221	97.111	19.543	31.123	31.123	40.147	9.024	567.1	653.3	95.7
[2021-06-09 10:25:42.861] 4831	507	278.151	97.084	19.542	31.127	31.127	40.150	9.023	567.1	653.3	95.7
[2021-06-09 10:25:44.864] 4831	507	278.196	97.102	19.543	31.124	31.124	40.147	9.022	567.1	653.4	95.7
[2021-06-09 10:25:46.850] 4831	507	278.203	97.104	19.543	31.124	31.124	40.147	9.023	567.2	653.3	95.7
[2021-06-09 10:25:48.867] 4831	507	278.084	97.078	19.551	31.126	31.126	40.148	9.022	567.2	653.3	95.4
[2021-06-09 10:25:50.870] 4831	507	278.085	97.095	19.559	31.122	31.122	40.147	9.025	567.2	653.3	95.2
[2021-06-09 10:25:52.873] 4831	507	278.063	97.090	19.561	31.122	31.122	40.146	9.023	567.2	653.3	95.1
[2021-06-09 10:25:54.861] 4831	507	278.129	97.107	19.558	31.121	31.121	40.144	9.023	567.1	653.3	95.2
[2021-06-09 10:25:56.864] 4831	507	278.075	97.087	19.557	31.123	31.123	40.148	9.024	567.1	653.3	95.2
[2021-06-09 10:25:58.866] 4831	507	278.139	97.107	19.556	31.121	31.121	40.143	9.022	567.1	653.3	95.3
[2021-06-09 10:26:00.867] 4831	507	278.138	97.102	19.554	31.122	31.122	40.147	9.025	567.1	653.3	95.3
[2021-06-09 10:26:02.867] 4831	507	278.129	97.099	19.554	31.123	31.123	40.146	9.023	567.1	653.3	95.4
[2021-06-09 10:26:04.867] 4831	507	278.136	97.089	19.547	31.125	31.125	40.149	9.024	567.1	653.3	95.6
[2021-06-09 10:26:06.864] 4831	507	278.158	97.087	19.542	31.126	31.126	40.151	9.024	567.3	653.3	95.7
[2021-06-09 10:26:08.854] 4831	507	278.423	97.119	19.511	31.129	31.129	40.153	9.024	559.2	653.3	96.7
[2021-06-09 10:26:10.858] 4831	507	278.324	97.094	19.516	31.131	31.131	40.154	9.023	559.2	653.3	96.6
[2021-06-09 10:26:12.860] 4831	507	278.295	97.098	19.523	31.129	31.129	40.152	9.023	559.2	653.3	96.3
[2021-06-09 10:26:14.862] 4831	507	278.319	97.117	19.529	31.126	31.126	40.150	9.024	559.2	653.3	96.1
[2021-06-09 10:26:16.862] 4831	507	278.202	97.087	19.535	31.128	31.128	40.153	9.025	559.2	653.3	96.0
[2021-06-09 10:26:18.862] 4831	507	278.184	97.091	19.540	31.127	31.127	40.150	9.023	559.1	653.3	95.8
[2021-06-09 10:26:20.862] 4831	507	278.136	97.077	19.541	31.128	31.128	40.152	9.024	559.1	653.3	95.8
[2021-06-09 10:26:22.862] 4831	507	278.135	97.081	19.544	31.127	31.127	40.149	9.023	559.2	653.3	95.7
[2021-06-09 10:26:24.863] 4831	507	277.966	97.035	19.550	31.131	31.131	40.153	9.022	559.1	653.4	95.5
[2021-06-09 10:26:26.862] 4831	507	278.003	97.057	19.555	31.128	31.128	40.152	9.024	559.2	653.3	95.3
[2021-06-09 10:26:28.863] 4831	507	277.972	97.038	19.551	31.131	31.131	40.152	9.022	559.2	653.3	95.5
[2021-06-09 10:26:30.862] 4831	507	278.139	97.093	19.549	31.125	31.125	40.150	9.025	559.1	653.4	95.5
[2021-06-09 10:26:32.862] 4831	507	278.141	97.093	19.548	31.125	31.125	40.148	9.024	559.0	653.3	95.5
[2021-06-09 10:26:34.862] 4831	507	278.043	97.060	19.549	31.128	31.128	40.150	9.022	559.1	653.3	95.5
[2021-06-09 10:26:36.847] 4831	507	278.046	97.070	19.554	31.126	31.126	40.150	9.024	559.0	653.3	95.4
[2021-06-09 10:26:38.863] 4831	507	278.131	97.096	19.552	31.124	31.124	40.146	9.022	559.0	653.3	95.4
[2021-06-09 10:26:40.863] 4831	507	278.273	97.122	19.540	31.123	31.123	40.145	9.022	559.0	653.3	95.8
[2021-06-09 10:26:42.862] 4831	507	278.342	97.146	19.540	31.120	31.120	40.145	9.025	559.0	653.3	95.8
[2021-06-09 10:26:44.862] 4831	507	278.328	97.140	19.539	31.121	31.121	40.142	9.021	559.0	653.3	95.8
[2021-06-09 10:26:46.862] 4831	507	278.299	97.130	19.539	31.122	31.122	40.146	9.024	559.0	653.3	95.8
[2021-06-09 10:26:48.862] 4831	507	278.335	97.149	19.542	31.119	31.119	40.143	9.024	559.0	653.3	95.7
[2021-06-09 10:26:50.862] 4831	507	278.257	97.125	19.544	31.122	31.122	40.145	9.024	559.0	653.3	95.7
[2021-06-09 10:26:52.862] 4831	507	278.280	97.133	19.544	31.121	31.121	40.144	9.024	559.0	653.3	95.7
[2021-06-09 10:26:54.862] 4831	507	278.287	97.134	19.543	31.121	31.121	40.144	9.024	559.0	653.3	95.7
[2021-06-09 10:26:56.862] 4831	507	278.337	97.156	19.545	31.118	31.118	40.141	9.023	558.9	653.3	95.6
[2021-06-09 10:26:58.862] 4831	507	278.230	97.118	19.546	31.122	31.122	40.145	9.023	558.9	653.3	95.6
[2021-06-09 10:27:00.846] 4831	507	278.263	97.129	19.545	31.121	31.121	40.143	9.022	558.9	653.3	95.6
[2021-06-09 10:27:02.863] 4831	507	278.185	97.113	19.551	31.122	31.122	40.144	9.023	558.9	653.3	95.4
[2021-06-09 10:27:04.865] 4831	507	278.198	97.127	19.556	31.119	31.119	40.141	9.023	558.9	653.3	95.3
